指標名稱,年度季別,分區業務組,縣市別,醫事機構代碼,醫事機構名稱,院所指標值,所屬分區業務組指標值,全國指標值
就診後同日於同醫院因同疾病再次就診率,101Q2,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0010,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0012,0.00750,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0009,0.00730,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0014,0.00820,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q3,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0018,0.00810,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0009,0.00820,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,北區業務組,桃園市中壢區,0932020016,宏其醫療社團法人宏其婦幼醫院,0.0018,0.00830,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q1,北區業務組,桃園市中壢區,0932020025,天成醫療社團法人天晟醫院,0.0053,0.00830,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q2,北區業務組,桃園市中壢區,0932020025,天成醫療社團法人天晟醫院,0.0052,0.00820,0.00950
就診後同日於同醫院因同疾病再次就診率,101Q1,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0016,0.00930,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0019,0.00970,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0004,0.00990,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0016,0.01000,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q4,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0013,0.01040,0.00940
就診後同日於同醫院因同疾病再次就診率,100Q1,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0015,0.00900,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0031,0.01030,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0013,0.00940,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0017,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0013,0.00970,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0020,0.01070,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q4,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0014,0.00930,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q4,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0023,0.01030,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0030,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,104Q4,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0014,0.01050,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0021,0.01020,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,中區業務組,臺中市中區,1117010019,仁愛醫療財團法人台中仁愛醫院,0.0031,0.01060,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0146,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0152,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0141,0.00950,0.00820
就診後同日於同醫院因同疾病再次就診率,102Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0144,0.01040,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0121,0.01000,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0139,0.01070,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0075,0.00950,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0150,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0152,0.01010,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0148,0.01000,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0154,0.01040,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0164,0.01050,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0167,0.01060,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0154,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0152,0.01030,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0152,0.00990,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0154,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,103Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0166,0.01040,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0155,0.01000,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0156,0.00990,0.00940
就診後同日於同醫院因同疾病再次就診率,105Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0141,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0150,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,104Q4,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0141,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0154,0.00940,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0154,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q3,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0157,0.01010,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0148,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,臺北業務組,新北市板橋區,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,0.0155,0.00990,0.00940
就診後同日於同醫院因同疾病再次就診率,103Q1,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0045,0.00760,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q2,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0046,0.00790,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q4,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0046,0.00800,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0049,0.00800,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q2,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0052,0.00820,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q3,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0049,0.00810,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0054,0.00830,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0055,0.00780,0.00880
就診後同日於同醫院因同疾病再次就診率,104Q2,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0057,0.00840,0.00970
就診後同日於同醫院因同疾病再次就診率,104Q3,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0052,0.00820,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q4,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0046,0.00810,0.00940
就診後同日於同醫院因同疾病再次就診率,104Q1,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0056,0.00820,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q3,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0049,0.00810,0.00970
就診後同日於同醫院因同疾病再次就診率,106Q1,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0051,0.00830,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q2,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0042,0.00820,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,北區業務組,桃園市桃園區,1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,0.0037,0.00810,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0107,0.01010,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0104,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0099,0.00990,0.00940
就診後同日於同醫院因同疾病再次就診率,105Q3,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0102,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q4,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0107,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0104,0.00940,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,臺北業務組,宜蘭縣羅東鎮,1134020019,醫療財團法人羅許基金會羅東博愛醫院,0.0100,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q1,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0078,0.01030,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0063,0.00990,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0066,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0034,0.01000,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0048,0.01040,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q4,臺北業務組,宜蘭縣員山鄉,1134070019,宜蘭普門醫療財團法人員山馬偕醫院,0.0085,0.01010,0.00880
